student_id,student_name,student_phone_number,parent_id,parent_name,parent_phone_number,age,year,gpa,hostel_block,past_violations_30d,past_violations_365d,request_time_hour,requested_duration_hours,destination_risk,emergency_flag,group_request,weekend_request,previous_no_show,requests_last_7days,risk_score_continuous,label_violation
5218,Student_72604,1127507550,431390,Parent_89818,9482059358,20,1,7.142451601975432,D,0,0,17,3.7,MED,0,0,0,0,0,18.61827688242557,0
7909,Student_99449,7827951241,480513,Parent_81077,5775623709,23,1,7.43274955907796,B,0,2,5,5.27,LOW,0,0,0,0,0,11.00085396921323,0
6966,Student_54647,8897730463,578392,Parent_72927,2035118800,22,3,7.426429507787324,D,0,1,16,5.66,MED,0,0,0,0,1,7.492020767654376,0
9413,Student_75084,1083536934,507455,Parent_91654,7842328109,17,4,6.519768953877209,A,0,2,10,4.46,LOW,0,0,0,0,0,11.05672098630637,0
6918,Student_73355,1726898960,267435,Parent_26098,1118604334,20,4,6.644818891891858,C,0,2,8,8.91,MED,0,0,1,0,0,17.60647044700861,0
4711,Student_87183,1186217927,916196,Parent_90697,4380389201,19,2,7.641817696133955,C,0,1,2,8.34,MED,0,0,0,0,0,12.84377673288422,0
2526,Student_74325,5039912986,166699,Parent_14829,9052083561,18,2,6.076110672495306,C,0,0,13,1.54,LOW,0,0,1,1,1,35.09501862870449,1
2457,Student_96754,1328990963,251821,Parent_14206,8698200684,17,3,7.785275547810275,C,0,0,7,6.89,LOW,0,0,0,0,0,9.59642878699384,0
9720,Student_92819,6478857190,305279,Parent_22298,5385959768,24,2,8.770513379255545,B,0,3,19,4.36,LOW,0,0,1,0,0,15.79873813454757,0
7368,Student_80766,7680405520,158929,Parent_88328,3046214223,19,1,7.622484525901696,B,0,1,4,7.47,LOW,1,0,0,0,0,9.95683167953406,0
2080,Student_83230,7747693165,608892,Parent_35815,3732645390,20,3,7.412005144203805,D,0,1,9,1.77,LOW,0,0,0,0,0,9.601199748737915,0
5565,Student_98949,3507111515,666121,Parent_31011,9017387409,17,2,6.101345056288759,A,0,0,9,4.21,LOW,0,0,1,0,1,32.78619486621236,1
8001,Student_35521,7717479433,444531,Parent_72527,9867828049,20,1,7.90697993277384,D,0,2,9,3.77,HIGH,0,0,0,0,0,24.40489194835811,0
1794,Student_28514,6786847821,322825,Parent_42106,8733448704,18,2,7.658811975749186,D,0,2,12,3.28,LOW,1,0,0,0,0,15.89974627090557,0
3550,Student_21564,8374363723,806493,Parent_18195,1918099094,18,3,7.148260865221729,A,1,3,7,6.11,LOW,0,1,1,0,0,31.87830784973676,0
4393,Student_58914,6661346519,782953,Parent_71361,1413024000,23,1,5.317925473359917,C,0,0,16,0.15,LOW,0,0,0,0,1,18.66777723620048,0
7454,Student_37186,1449167346,691816,Parent_20596,9494786863,22,3,7.70380164527497,B,0,1,17,6.32,LOW,0,0,1,0,0,15.14320751472904,0
1100,Student_48633,3150006591,754952,Parent_76464,1403703291,18,2,6.600388090541888,A,0,0,19,14.19,LOW,0,0,1,0,0,22.59720192344859,0
8276,Student_20395,6889059637,640935,Parent_80386,7603879370,23,3,7.93960307003887,B,2,0,23,3.98,LOW,0,0,1,0,0,27.20874756230319,0
4789,Student_29160,8308841243,621032,Parent_59176,5121570011,23,3,8.285917285574547,B,0,0,6,0.22,LOW,0,0,0,0,0,11.63489009331024,0
8189,Student_49164,9296332660,819922,Parent_91541,8627030735,23,3,7.782607693774581,C,0,1,7,9.96,LOW,0,1,0,0,1,24.80803486298401,0
2550,Student_65140,4124378015,335010,Parent_75184,4117425080,19,2,6.874493756622256,D,0,2,11,1.57,LOW,0,0,0,0,0,3.694110994359018,0
6588,Student_35257,4313923180,687440,Parent_84575,4181427065,21,1,6.42965817488005,C,0,2,9,1.33,HIGH,0,0,0,0,3,13.99691443677633,0
4668,Student_57057,5260660394,878090,Parent_23394,6460511014,17,1,6.87433051828152,B,0,1,20,2.94,MED,0,0,1,0,0,18.29108584202196,0
3180,Student_88517,5693847721,563113,Parent_71825,2508653905,23,2,7.985475507235355,C,0,0,0,9.1,MED,0,0,0,0,2,12.99768598118575,0
4512,Student_86045,8401823006,514060,Parent_37955,7391734805,21,4,7.582585753520149,A,0,3,10,2.44,LOW,0,0,0,0,0,14.00637495261105,0
5563,Student_49164,1099367929,990204,Parent_82568,3640145171,22,4,8.05679164612292,B,0,2,11,5.17,LOW,0,0,0,0,0,16.07576212537571,0
4805,Student_48032,9190569964,115662,Parent_95014,7269978661,24,3,7.692024884316567,C,0,1,7,1.8,MED,1,0,0,0,1,10.06188315670591,0
9051,Student_23507,5220848370,746765,Parent_88308,5937195058,18,1,6.527247719333833,A,0,1,15,1.84,LOW,0,1,0,0,0,24.61928723698888,0
9112,Student_87497,8915023716,968492,Parent_73035,1529167734,23,4,6.476564797338032,A,0,3,20,2.06,LOW,0,0,1,0,0,25.95465380687809,0
9085,Student_25144,3173935808,399467,Parent_96491,1264695211,24,1,8.930349520909154,D,0,1,17,1.72,LOW,0,0,0,0,0,5.462730028652328,0
5655,Student_92207,1745708118,977925,Parent_75831,9883245442,23,1,7.397820371853474,A,0,0,15,1.22,LOW,0,0,1,0,0,10.5195188140425,0
1883,Student_43247,2161476209,860827,Parent_94049,8916763252,19,2,6.50120196562285,B,0,2,21,0.5,HIGH,0,0,1,0,0,37.30756786100048,1
2149,Student_71715,8057055030,940560,Parent_81955,5880175463,20,1,9.073440299681176,A,0,0,1,5.84,LOW,0,0,0,0,0,0.0,0
5340,Student_18343,9428229446,251700,Parent_70985,2843650755,23,4,6.61701180927956,D,0,1,18,0.89,HIGH,0,0,1,0,1,31.81109476352852,0
5483,Student_66620,3293928405,142130,Parent_37283,8851186994,18,3,8.462227932143612,D,0,1,19,0.41,HIGH,0,0,1,0,0,29.12932840724183,0
8328,Student_87093,1327352105,631216,Parent_55303,1118315706,18,1,7.099519537624738,C,0,0,23,2.71,LOW,0,0,1,0,0,30.78087302758686,0
9896,Student_95670,9809722443,584019,Parent_45845,1494373410,22,2,7.73122974663183,D,0,1,0,3.56,LOW,0,0,0,0,2,11.56903596089486,0
2288,Student_40253,4117143643,746832,Parent_53079,3729017093,18,3,8.394411203096158,B,0,0,4,0.64,MED,0,0,0,0,0,9.664856221441502,0
2730,Student_46951,5265091942,388717,Parent_42352,3432984375,22,1,9.542498163101731,D,0,2,8,11.9,LOW,1,0,1,0,0,7.568191024970679,0
6840,Student_79716,7052433560,497773,Parent_52872,7206366784,19,4,6.249024291911534,D,0,2,11,0.51,LOW,0,0,0,0,2,13.55346338988183,0
7153,Student_33632,9076009791,276617,Parent_30630,8941529878,17,1,6.759465613413562,D,1,1,23,1.41,LOW,0,0,1,0,0,23.75824146270282,0
4836,Student_64170,4131269102,313704,Parent_23421,1442274323,18,3,6.17998233025028,D,0,1,9,4.23,LOW,0,0,0,0,0,16.43959410029137,0
6301,Student_87042,5445752607,735337,Parent_90112,7320431371,17,4,6.632151779905291,C,0,2,6,3.38,LOW,0,0,1,0,0,21.83764244252801,0
7216,Student_14469,4551179707,409516,Parent_97683,5898284053,21,3,6.602952527274695,D,0,1,17,5.68,LOW,0,0,0,0,0,9.329054754042442,0
6123,Student_70775,9638046172,692403,Parent_13567,5979605061,17,3,7.352058706848283,D,1,1,6,0.4,MED,0,0,0,0,0,13.66770029139426,0
1138,Student_41733,9161717070,548102,Parent_46469,2959415653,18,1,8.018711131571639,C,0,3,12,1.03,HIGH,0,1,0,0,0,27.53337411887852,0
6432,Student_85318,4645083378,346916,Parent_32716,5562898544,22,4,8.270607737823608,C,0,2,4,5.29,HIGH,0,0,0,0,1,18.4110409945444,0
9442,Student_32869,4749392933,609238,Parent_77253,4152596571,20,2,8.038989852514337,C,0,2,22,4.62,LOW,0,0,1,0,0,24.8538164512941,0
4434,Student_38705,2232589820,579183,Parent_11951,9849310808,18,1,8.063208215539174,C,0,2,2,7.0,LOW,1,0,0,0,2,8.751316184536478,0
9324,Student_26436,6506156803,833401,Parent_76471,1773506084,24,4,6.552145904580004,B,0,1,1,8.11,LOW,0,0,0,0,0,13.11209567204797,0
6945,Student_79719,1880060053,768724,Parent_43814,7185129190,24,3,8.701483194956264,A,0,0,10,3.32,LOW,0,0,0,0,0,0.9018237815330554,0
2241,Student_79211,5372249685,500681,Parent_38641,9864688598,19,3,8.501217626427614,A,0,2,20,1.42,LOW,0,0,1,0,1,15.98470957551521,0
3632,Student_78504,7950696266,773470,Parent_17029,5141913568,22,2,9.17005905465598,A,1,2,0,0.56,LOW,0,0,1,0,1,20.57925447714002,0
5844,Student_45531,1354517906,364591,Parent_76962,3191233473,18,4,8.078734646746922,B,0,0,7,8.87,LOW,0,0,0,0,0,8.798684201031401,0
1799,Student_62790,5413371029,274264,Parent_31776,3486852365,22,4,7.893068738121847,C,0,0,11,2.21,LOW,0,0,0,0,0,9.119784282228226,0
9891,Student_41244,4220137992,586228,Parent_93855,4299094608,20,1,7.522701853656496,A,0,1,7,6.68,LOW,0,1,0,0,1,22.06310014885294,0
9905,Student_36071,7596815746,913128,Parent_79583,8000108480,19,1,6.439719767847643,B,0,0,19,8.43,LOW,0,0,1,0,0,13.151157804445,0
2231,Student_96588,7243801402,104040,Parent_11459,6311240974,19,3,6.278087402847991,D,1,1,1,6.62,HIGH,0,0,0,0,0,23.707574257657,0
2236,Student_75912,3522784347,658929,Parent_11289,1316869251,18,3,5.897913934877526,C,0,1,9,1.62,LOW,0,0,0,0,0,19.10631398013185,0
2810,Student_26213,7011564855,234744,Parent_22271,5349451224,18,3,7.572132953533157,C,1,0,14,5.21,MED,0,0,0,0,0,6.227996292228482,0
5964,Student_15170,2483083961,985921,Parent_23223,6513861193,17,1,8.189380176714417,C,0,5,19,1.16,LOW,0,0,1,0,1,28.99443315997184,0
1385,Student_83287,1942482831,539382,Parent_26506,9695196510,24,4,6.201624607653069,C,0,1,2,0.69,LOW,0,0,0,0,0,14.28276926493275,0
5766,Student_79721,3686977019,414414,Parent_94311,6798369751,18,4,6.387315286778133,C,1,1,14,0.59,LOW,0,0,1,0,0,23.8449163234949,0
3507,Student_69833,1358196566,198958,Parent_22104,3011158540,23,2,7.571939442710337,C,0,0,20,2.55,LOW,0,0,1,0,1,27.14657754469636,0
9919,Student_57043,4725034776,815096,Parent_44195,2501033488,22,2,9.109257639099658,A,1,1,12,1.96,HIGH,0,0,0,0,0,25.70003432505177,0
2915,Student_87991,3798769131,597432,Parent_91798,1375560448,23,2,10.0,B,1,1,14,9.48,LOW,0,1,0,0,0,20.60538629023496,0
3265,Student_71796,6378764504,361232,Parent_94368,8433007520,22,3,7.840448216741126,C,0,1,23,4.22,LOW,0,0,1,0,0,26.07112714087186,0
6492,Student_30680,6379235308,347627,Parent_75209,9353139552,21,3,7.9425074938786,C,0,1,11,2.89,LOW,0,0,0,0,1,18.19794726271051,0
9627,Student_50510,5125513271,220958,Parent_59732,6722301123,22,4,5.504654749827395,B,0,2,20,7.93,LOW,0,0,1,0,2,22.92480537606777,0
3046,Student_39693,7744937436,972115,Parent_13523,8801814394,17,2,8.282461872286294,C,0,0,10,6.9,LOW,0,0,0,0,1,9.692848513877497,0
3145,Student_59032,2584350496,752664,Parent_88861,3886078440,22,2,8.358354187243908,B,0,0,3,0.1,LOW,0,0,1,0,0,11.13573630523123,0
5778,Student_80176,1672854613,874597,Parent_20559,1659623881,18,4,7.867708878166395,D,0,2,6,7.94,LOW,0,0,0,0,1,11.53521789099352,0
9064,Student_10485,6003546959,535771,Parent_77270,7857617528,17,2,8.83785200045908,D,0,1,10,0.92,LOW,0,0,0,0,1,8.85621792944893,0
1544,Student_90164,1610231196,233749,Parent_37347,3192832036,21,3,7.80264572681908,A,1,0,13,0.52,LOW,0,0,0,0,0,12.58744523714055,0
3213,Student_15764,9146015369,229199,Parent_63819,3694678088,19,1,6.983753975801576,D,0,1,21,9.53,LOW,0,0,1,0,0,25.80900277183878,0
6231,Student_76383,5207993886,121123,Parent_40996,3667555982,22,4,6.789513803040597,B,0,1,3,2.08,LOW,0,0,0,0,0,15.68072323589805,0
1696,Student_91718,7715850671,600742,Parent_37624,9422610132,23,1,5.958699163297615,C,0,3,22,2.55,HIGH,0,0,1,0,1,27.40075906022477,0
7286,Student_51270,8045282589,510027,Parent_57320,9175669870,21,1,8.4186073819297,B,0,0,0,3.74,MED,0,0,1,0,0,17.29950784771416,0
6274,Student_10342,5811433465,838428,Parent_53337,7085743631,23,4,6.559456428279246,C,0,0,10,7.58,LOW,0,0,0,0,2,12.6933096086207,0
3774,Student_12029,9899725606,340233,Parent_76479,3766331951,18,1,7.235656931841589,D,0,1,5,4.89,LOW,0,0,0,0,0,16.13960950199173,0
5316,Student_37391,6693391624,738995,Parent_56243,3997177879,20,1,8.137403998625684,D,0,1,15,1.65,LOW,0,0,1,0,0,18.94746596327404,0
7614,Student_26951,7144251358,428841,Parent_85933,6279511067,24,3,9.431985719886123,B,0,0,17,0.39,LOW,0,0,0,0,0,20.40065835799028,0
3788,Student_61493,7252091174,980830,Parent_55087,2898003738,21,2,8.208317977934582,A,0,1,10,11.16,LOW,0,1,0,0,1,19.72234274218406,0
8258,Student_50607,2124500220,710549,Parent_66203,2368994179,24,2,8.124749576136972,D,0,0,8,2.1,MED,0,0,0,0,0,11.36882412042687,0
2672,Student_43549,2081424875,894762,Parent_20829,4609413799,23,1,7.483992749022511,B,1,1,9,0.41,LOW,0,0,1,0,0,21.74074661514681,0
4470,Student_39126,9720180180,980452,Parent_58497,4668676137,23,1,8.536345008711665,B,0,1,9,5.14,LOW,0,1,0,0,1,19.96566705243781,0
7150,Student_19260,7435326758,643121,Parent_76522,4161405847,17,3,6.979259977395683,A,0,2,16,1.71,MED,0,0,0,0,1,10.6197192061305,0
4818,Student_78650,9148433422,652214,Parent_84325,4733226583,24,3,7.808228249341724,B,0,1,5,18.23,LOW,0,0,1,1,0,32.79070422624599,1
2198,Student_25751,4074496562,455060,Parent_30842,1918868758,24,4,7.488768124203288,B,0,2,3,11.24,LOW,0,0,0,1,2,21.37872857670617,0
8213,Student_56543,7651844007,603190,Parent_60977,5141327921,21,1,9.112576979869282,B,0,1,4,2.67,HIGH,1,0,0,0,0,25.94372156924502,0
1259,Student_89734,8692823615,485345,Parent_58773,1692723324,24,2,7.73968719970448,A,0,3,7,8.05,MED,0,0,0,0,1,9.81870295730921,0
6326,Student_76297,9672423173,779448,Parent_51113,3009965010,24,2,9.187692333065227,D,0,0,20,1.93,MED,0,0,1,0,0,19.01558155388732,0
2476,Student_76241,6775233431,171732,Parent_62399,7184052190,21,4,7.995611235706061,A,0,1,21,0.1,LOW,0,0,1,0,0,16.36434658821626,0
4772,Student_72795,3766973181,163560,Parent_49149,7946894654,21,2,5.762778587514872,D,0,1,3,0.36,LOW,0,0,0,0,2,6.275059031673046,0
3352,Student_95541,6187355764,153491,Parent_24592,3211454663,22,1,7.706033662905885,C,2,1,11,3.38,MED,0,1,0,0,0,27.43379192398812,0
1324,Student_40048,7049021896,641291,Parent_89648,7375761338,21,1,6.723117718617089,B,0,2,2,5.41,MED,0,0,1,0,1,26.75199626153617,0
6772,Student_77607,3603345134,183613,Parent_88966,2432570295,20,1,8.105315227189845,B,0,4,15,5.69,LOW,0,0,1,0,2,26.98234763034529,0
3032,Student_47658,4958820795,932596,Parent_15070,2505809040,21,2,8.775106481481181,C,0,2,12,15.35,LOW,0,0,0,0,1,3.529986512217307,0
6719,Student_23155,6553198246,943491,Parent_83328,7604984091,22,1,6.831134866847676,D,0,2,20,2.37,LOW,0,0,1,0,0,17.45578459097842,0
1809,Student_74277,2253785410,487643,Parent_38292,7166183490,22,4,7.856880977241048,A,0,0,2,0.19,MED,1,0,1,0,0,12.3767913598428,0
7688,Student_67268,6718546720,959929,Parent_80514,4062785803,21,4,8.264688009178998,B,0,2,7,11.79,LOW,0,1,0,0,0,24.72244554242495,0
7561,Student_16567,3830053116,117264,Parent_75658,4709636082,21,1,7.390723386291391,C,0,1,19,3.21,LOW,0,0,1,0,0,22.6087494015646,0
7226,Student_81083,1247763785,114024,Parent_77283,9077955736,21,2,7.903464321971832,A,2,3,15,7.12,LOW,0,0,1,0,0,24.82247421601164,0
5953,Student_67775,5852566124,377155,Parent_94987,1292447823,17,1,7.768075944229395,B,0,3,7,0.41,LOW,0,0,0,0,0,9.126880084797753,0
2762,Student_75754,2867207699,180879,Parent_85305,1987490038,22,3,5.992347679031875,C,0,0,9,1.49,LOW,0,0,0,0,2,17.54696778460628,0
8696,Student_25281,2171017041,732027,Parent_67339,6343395381,21,1,8.435211604541879,C,0,1,10,1.28,LOW,0,1,0,0,0,21.76043083018043,0
5548,Student_22418,2722997341,393938,Parent_59928,3896185907,20,4,8.011746847854738,A,0,0,18,1.86,LOW,0,0,1,0,0,24.48248200102314,0
9997,Student_65483,1398806832,880605,Parent_88912,4166087625,24,3,5.932534687737936,B,1,2,19,6.84,LOW,0,0,1,0,0,24.87459154857901,0
1223,Student_11639,9208071061,970932,Parent_50922,7421122814,17,1,6.220979554418053,C,0,0,17,9.25,LOW,0,0,0,0,0,10.37225758060196,0
3335,Student_25164,5118023103,338188,Parent_36114,7137841689,17,4,7.065118061175942,D,0,1,10,4.99,LOW,0,0,1,0,0,22.09572022212978,0
5825,Student_53201,2905566373,821127,Parent_56180,8132815547,18,1,9.007869996730694,C,0,0,19,1.66,LOW,0,0,1,0,0,17.94770357301666,0
1912,Student_83930,3710816322,381925,Parent_62298,8878970951,22,4,7.991709585810604,A,0,0,10,0.73,LOW,0,0,0,0,1,7.47346645888415,0
4463,Student_72226,3932542180,498765,Parent_21377,6367787617,21,1,8.537843643301397,A,0,1,21,0.85,LOW,0,0,1,0,1,15.22912701260301,0
9984,Student_26595,1490190703,432201,Parent_95867,6177818128,19,1,7.656941647341843,D,0,0,18,0.9,LOW,0,0,1,1,1,31.16489855687437,0
1922,Student_52943,7439191229,200956,Parent_13186,1234818299,20,1,8.142889292558506,A,0,0,12,0.06,LOW,0,1,0,0,2,13.18504623110449,0
3271,Student_58463,2626187466,175644,Parent_23735,9956853000,17,1,6.765931131925837,C,0,1,4,3.55,LOW,0,0,0,0,0,14.20538774419893,0
6719,Student_33932,3521468387,409578,Parent_70393,1861424092,17,2,8.220615140181106,A,0,1,8,3.52,LOW,0,0,0,0,0,11.35755836583656,0
2739,Student_31835,6337849152,566815,Parent_30115,6136670569,17,2,7.617737986112574,D,1,2,5,0.16,LOW,0,1,0,0,0,15.96299215259663,0
3313,Student_70114,8821490412,328743,Parent_92819,6218602688,23,3,7.474313862828397,B,0,0,13,5.76,LOW,0,0,0,0,0,20.69088923798495,0
6283,Student_71456,2442924573,766953,Parent_83006,5209163174,18,1,8.863118162975272,A,1,1,17,4.31,LOW,0,0,1,0,2,15.1768788105939,0
6232,Student_75036,7539794554,527277,Parent_77676,7247153684,18,3,5.993936576115387,C,0,1,10,0.21,LOW,0,0,0,0,0,12.77732419472382,0
9601,Student_10408,7175190122,967290,Parent_97840,9793044179,19,1,6.927727054607911,C,0,1,21,2.7,MED,0,0,1,0,1,15.07158037379266,0
3714,Student_88258,7740332441,391252,Parent_15076,5505362533,20,3,6.365725904198252,B,0,4,1,1.4,MED,0,0,0,0,0,6.545093575174629,0
8343,Student_57007,8133962737,975628,Parent_75119,8080934053,21,2,6.818272071330825,C,0,1,10,5.99,MED,0,0,0,0,0,12.56115118832721,0
4537,Student_78897,4099250030,991526,Parent_79398,4205677495,22,2,7.299146306951502,C,0,1,3,4.66,HIGH,0,0,0,0,1,18.85251312649741,0
3464,Student_91905,4226658677,641128,Parent_48935,5777059909,22,1,9.900779067039808,D,0,1,22,2.91,MED,0,0,1,0,1,14.56255580155118,0
9724,Student_67125,9625614705,649448,Parent_23011,3237011127,21,4,7.961383499117513,D,0,2,19,0.36,LOW,0,0,1,0,0,15.83776030299316,0
5292,Student_53628,5591977469,850277,Parent_72874,3218143182,23,3,7.734588831067311,B,1,1,14,5.52,LOW,0,0,0,0,0,14.90875255383836,0
5702,Student_58249,8581778857,876122,Parent_77853,7897514958,18,2,5.567843497200061,B,0,0,10,0.99,LOW,0,0,0,0,0,14.50887727412896,0
3792,Student_37410,1153103077,887154,Parent_78589,5027993132,22,2,8.132652210698417,A,0,0,21,1.43,LOW,0,0,1,0,1,18.71838431005228,0
1302,Student_69591,7288823263,154994,Parent_45568,3569245148,23,1,8.203157184374374,B,0,0,18,0.54,LOW,0,0,1,0,0,17.83114107958708,0
5775,Student_95816,9896768532,920629,Parent_43310,2737262703,18,4,6.489871512733563,C,0,0,14,9.36,MED,0,0,0,0,1,9.509990444444018,0
2673,Student_62383,9107586693,194728,Parent_99366,9787146724,17,2,7.0000238636532,B,1,2,14,4.97,LOW,0,0,0,0,0,10.15442572719928,0
1991,Student_30492,4954024100,184310,Parent_47083,3832504376,24,2,8.573128639210461,D,0,0,1,1.78,LOW,0,0,1,0,0,14.45626719539801,0
9108,Student_97288,4154611865,493974,Parent_26841,5985012674,24,3,8.366043179288127,A,1,1,10,3.75,MED,0,0,0,0,0,6.383828877986201,0
9244,Student_13076,5867382700,311694,Parent_93919,4871264459,18,1,9.004262231825942,B,0,2,13,4.87,MED,0,0,0,0,0,19.18664976741132,0
8076,Student_19365,1402618625,715288,Parent_31150,7776431518,19,3,8.160208157088862,B,0,4,11,4.3,HIGH,0,0,0,0,1,22.60159327467911,0
2794,Student_91954,7945806682,569966,Parent_72967,6499889991,24,4,6.324734050018765,B,0,0,3,2.09,LOW,0,0,0,0,1,13.70790350153885,0
9359,Student_57279,1539372229,661594,Parent_28326,4380946670,21,2,8.857438847512086,B,2,0,22,3.07,MED,0,0,1,0,1,19.66614955718675,0
2168,Student_26129,3668710799,499465,Parent_25266,6505239568,20,1,5.956234560198798,C,0,2,5,7.56,LOW,0,1,1,0,1,24.94317771871621,0
6338,Student_46908,8999003056,592174,Parent_65154,3725197644,23,2,6.52959719605338,B,0,0,1,4.3,MED,0,0,0,0,0,10.43253860206591,0
3008,Student_28682,9145972820,894635,Parent_78784,9340140917,23,2,7.554180724761125,D,1,1,4,8.88,LOW,0,0,0,0,2,18.62950913119159,0
5824,Student_92737,9547969471,225135,Parent_84334,5917157493,23,3,7.068189294093587,B,1,0,12,8.57,LOW,0,0,0,0,0,13.55379318279302,0
2339,Student_87055,1585227488,227139,Parent_63263,4088422905,21,3,8.0818552474857,C,1,1,21,0.28,LOW,0,0,1,0,0,23.98666634959068,0
5920,Student_31864,8218762876,510594,Parent_10327,1285860334,24,2,7.04170870534306,B,0,0,16,10.38,LOW,0,0,0,1,1,25.41477000350178,0
6091,Student_97168,9676524873,992559,Parent_58632,3136580873,23,3,7.383188536121079,C,2,5,13,5.71,LOW,0,0,1,0,0,19.4901098969565,0
5877,Student_39921,5803277533,589262,Parent_54361,1849488773,18,2,8.493253532175189,D,0,1,10,1.01,LOW,0,0,0,0,0,13.48172177198582,0
4077,Student_51299,6756488676,736499,Parent_55613,5557953351,17,2,7.927327836443846,D,0,2,4,2.4,LOW,0,0,0,0,0,15.28289724159749,0
7642,Student_81907,4189132968,381085,Parent_66499,6234293286,21,2,8.142568852562219,D,0,1,18,2.93,LOW,0,0,1,0,1,15.12512644840304,0
7437,Student_49591,5389041057,656582,Parent_86444,7428949680,22,2,7.227431861897842,A,1,2,15,4.88,MED,0,1,0,0,1,24.97015993853745,0
1619,Student_94005,3527957675,940538,Parent_15068,7150697285,24,4,7.397174926753708,C,0,0,14,7.82,LOW,0,0,0,0,0,15.62295384429367,0
6814,Student_11186,8660363815,934187,Parent_60849,1395551869,20,2,10.0,C,0,1,4,2.67,MED,0,0,1,0,1,17.02783104498993,0
2441,Student_55357,3160157848,974086,Parent_92419,1796292564,21,2,7.023022165610908,D,2,2,12,2.47,LOW,0,0,0,0,0,12.08237400338316,0
8248,Student_67692,9483541500,326834,Parent_71771,4956027380,19,1,7.872323574534533,C,0,1,6,2.85,LOW,0,1,0,0,0,19.45751828339678,0
8948,Student_38409,1409143279,808597,Parent_24139,5573480260,24,2,8.469339206789149,C,1,0,1,5.5,LOW,0,0,0,1,2,24.98559307934831,0
1767,Student_66758,3171856162,104740,Parent_51016,3159629397,24,1,7.462092980077554,D,1,2,9,0.21,MED,0,0,0,0,0,10.73248256759418,0
5689,Student_93329,7802631687,364846,Parent_91769,9526565833,20,4,8.296919836900978,A,0,0,4,4.13,LOW,0,0,0,0,0,12.12096788918965,0
8524,Student_61781,7550447580,963242,Parent_47818,7671761114,23,2,6.653329620774922,D,0,2,22,1.45,LOW,0,1,1,0,0,25.70107116296992,0
3832,Student_49185,7926007091,275830,Parent_71111,5364520870,24,4,7.989089496366619,D,0,2,21,7.14,HIGH,0,0,1,0,1,28.29532848902934,0
4309,Student_60877,4677640771,741545,Parent_19578,4714482872,21,1,8.407064952615386,A,0,2,23,1.06,HIGH,0,0,1,0,0,21.33454155736492,0
2313,Student_66746,7215613942,649003,Parent_32418,1180566195,17,4,5.756489836112112,B,0,1,18,9.94,LOW,0,0,1,0,0,18.3181268254805,0
7512,Student_47883,2788553663,860072,Parent_75860,7168294832,22,1,7.529172420909965,A,0,1,18,3.59,MED,0,1,1,0,0,26.93895081462089,0
